122;Night at the Museum: Battle of the Smithsonian ;344;341;342;343;105;2009;Adventure|Comedy|Family|Fantasy;5.9;185;PG;English;USA;hdtv|motorcycle|museum|security guard|tyrannosaurus rex;http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1
123;X-Men Origins: Wolverine ;346;104;128;345;119;2009;Action|Adventure|Fantasy|Sci-Fi|Thriller;6.7;350;PG-13;English;USA;army|civil war|claw fight|commando|wolverine the character;http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1
124;The Matrix Revolutions ;194;347;348;349;129;2003;Action|Sci-Fi;6.7;245;R;English;Australia;battle|epic|fight|future|machine;http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1
125;Frozen ;353;350;351;352;102;2013;Adventure|Animation|Comedy|Family|Fantasy|Musical;7.6;406;PG;English;USA;magic|sister love|sister sister relationship|snow|snowman;http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1
126;The Matrix Reloaded ;194;354;355;356;138;2003;Action|Sci-Fi;7.2;275;R;English;USA;car motorcycle chase|one against many|oracle|prophecy|stylized violence;http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1
127;Thor: The Dark World ;317;31;357;326;112;2013;Action|Adventure|Fantasy;7.1;486;PG-13;English;USA;arrest|portal|thor|warrior|weapon;http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1
128;Mad Max: Fury Road ;359;12;331;358;120;2015;Action|Adventure|Sci-Fi|Thriller;8.1;739;R;English;Australia;australia|desert|escape|on the run|post apocalypse;http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1
129;Angels & Demons ;362;132;360;361;146;2009;Mystery|Thriller;6.7;298;PG-13;English;USA;conclave|illuminati|murder|reference to bernini|reference to raphael;http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1
130;Thor ;363;31;357;326;115;2011;Action|Adventure|Fantasy;7.0;516;PG-13;English;USA;battle|marvel cinematic universe|scientist|thor|throne;http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1
131;Bolt ;366;209;364;365;96;2008;Adventure|Animation|Comedy|Drama|Family;6.9;225;PG;English;USA;cat|dog|hamster|new york city|superpower;http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1
132;G-Force ;370;367;368;369;88;2009;Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi;5.1;145;PG;English;USA;fbi director|guinea pig|household appliance|secret agent|talking mouse;http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1
133;Wrath of the Titans ;373;89;371;372;99;2012;Action|Adventure|Fantasy;5.8;310;PG-13;English;USA;ares|hades|titan|underworld|zeus;http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1
134;Dark Shadows ;103;4;209;77;113;2012;Comedy|Fantasy|Horror;6.2;526;PG-13;English;USA;camera shot of feet|cartoon on tv|female stockinged feet|female stockinged soles|foot closeup;http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1
135;Mission: Impossible - Rogue Nation ;376;223;374;375;131;2015;Action|Adventure|Thriller;7.4;465;PG-13;English;China;capture|computer hacker|mission|rogue agent|spy;http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1
136;The Wolfman ;379;326;377;378;119;2010;Drama|Fantasy|Horror|Thriller;5.8;357;R;English;USA;asylum|death|full moon|transformation|werewolf;http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1
137;The Legend of Tarzan ;38;8;90;195;110;2016;Action|Adventure|Drama|Romance;6.6;248;PG-13;English;USA;africa|capture|jungle|male objectification|tarzan;http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1
138;Bee Movie ;383;380;381;382;91;2007;Adventure|Animation|Comedy|Family;6.2;194;PG;English;USA;bee|dream sequence|egg|scatological humor|squashed bug;http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1
139;Kung Fu Panda 2 ;385;240;190;384;90;2011;Action|Adventure|Animation|Comedy|Family;7.3;284;PG;English;USA;china|kung fu|panda|peacock|tigress;http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1
140;The Last Airbender ;389;386;387;388;103;2010;Action|Adventure|Family|Fantasy;4.2;280;PG;English;USA;avatar|fire|kingdom|tribe|water;http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1
141;Mission: Impossible III ;149;296;223;150;124;2006;Action|Adventure|Thriller;6.9;310;PG-13;English;USA;arms dealer|fictional government agency|mission|rescue|vatican;http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1
142;White House Down ;187;192;390;391;131;2013;Action|Drama|Thriller;6.4;339;PG-13;English;USA;black u.s. president|president|secret service|tour|white house;http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1
143;Mars Needs Moms ;395;392;393;394;88;2011;Action|Adventure|Animation|Comedy|Family|Sci-Fi;5.4;132;PG;English;USA;boy|martian|rescue|robot|sexism;http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1
144;Flushed Away ;397;104;85;396;85;2006;Adventure|Animation|Comedy|Family;6.7;135;PG;English;UK;boat|frog|rat|sewer|toad;http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1
145;Pan ;400;104;398;399;111;2015;Adventure|Family|Fantasy;5.8;256;PG;English;USA;1940s|child hero|fantasy world|orphan|reference to peter pan;http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1
146;Mr. Peabody & Sherman ;404;401;402;403;92;2014;Adventure|Animation|Comedy|Family|Sci-Fi;6.9;196;PG;English;USA;dog|father son relationship|inventor|talking dog|time travel;http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1
147;Troy ;305;143;5;405;196;2004;Adventure;7.2;220;R;English;USA;greek|mythology|prince|trojan|troy;http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1
148;Madagascar 3: Europe's Most Wanted ;340;338;406;339;93;2012;Adventure|Animation|Comedy|Family;6.9;211;PG;English;USA;animal|circus|island name in title|lemur|penguin;http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1
149;Die Another Day ;410;407;408;409;133;2002;Action|Adventure|Thriller;6.1;264;PG-13;English;UK;catfight|clinic|colonel|diamond|patricide;http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1
150;Ghostbusters ;414;411;412;413;116;2016;Action|Comedy|Fantasy|Sci-Fi;5.5;464;PG-13;English;USA;ghost|ghostbuster|ghostbusters|male objectification|reboot;http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1
151;Armageddon ;115;415;108;416;153;1998;Action|Adventure|Sci-Fi|Thriller;6.6;167;PG-13;English;USA;asteroid|astronaut|bomb|meteorite|outer space;http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1
152;Men in Black II ;64;61;417;382;88;2002;Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi;6.1;208;PG-13;English;USA;alien|lingerie|lingerie model|m.i.b.|pug;http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1
153;Beowulf ;191;188;326;418;115;2007;Action|Adventure|Animation|Fantasy;6.3;287;PG-13;English;USA;creature|demon|king|reward|warrior;http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1
154;Kung Fu Panda 3 ;420;23;240;419;95;2016;Action|Adventure|Animation|Comedy|Family;7.2;210;PG;English;USA;china|kung fu|panda|pig|village;http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1
155;Mission: Impossible - Ghost Protocol ;261;223;374;421;133;2011;Action|Adventure|Thriller;7.4;432;PG-13;English;USA;dubai|kremlin|race against time|russian|terrorist;http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1
156;Rise of the Guardians ;424;104;422;423;97;2012;Adventure|Animation|Family|Fantasy;7.3;256;PG;English;USA;belief|box office hit|children|new york city|tooth;http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1
157;Fun with Dick and Jane ;428;425;426;427;90;2005;Comedy|Crime;6.1;135;PG-13;English;USA;animal abuse|ceo|heist|suburb|unemployment;http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1
158;The Last Samurai ;431;223;429;430;154;2003;Action|Drama|History|War;7.7;190;R;English;USA;captain|emperor|honor|japan|samurai;http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1
159;Exodus: Gods and Kings ;76;13;432;433;150;2014;Action|Adventure|Drama;6.1;314;PG-13;English;UK;egypt|exodus|moses|pharaoh|plague;http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1
160;Star Trek ;149;31;434;147;127;2009;Action|Adventure|Sci-Fi;8.0;518;PG-13;English;USA;box office hit|future|lifted by the throat|star trek|vulcan;http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1
161;Spider-Man ;26;23;24;25;121;2002;Action|Adventure|Fantasy|Romance;7.3;291;PG-13;English;USA;evil|goblin|spider|spider man|superhero;http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1
162;How to Train Your Dragon 2 ;278;275;283;276;102;2014;Action|Adventure|Animation|Comedy|Family|Fantasy;7.9;292;PG;English;USA;dragon|father son relationship|husband wife relationship|mother son relationship|viking;http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1
163;Gods of Egypt ;437;275;435;436;126;2016;Action|Adventure|Fantasy;5.5;184;PG-13;English;USA;ancient egypt|egypt|egyptian|egyptian god|egyptian goddess;http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1
164;Stealth ;216;438;439;440;121;2005;Action|Adventure|Sci-Fi|Thriller;5.0;145;PG-13;English;USA;artificial intelligence|box office flop|fighter jet|navy|pilot;http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1
165;Watchmen ;42;441;442;443;215;2009;Action|Drama|Mystery|Sci-Fi;7.7;451;R;English;USA;conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity;http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1
166;Lethal Weapon 4 ;446;213;444;445;127;1998;Action|Crime|Thriller;6.6;141;R;English;USA;kung fu|lapd|martial arts|private investigator|triad;http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1
167;Hulk ;450;447;448;449;138;2003;Action|Sci-Fi;5.7;267;PG-13;English;USA;1980s|c 130 hercules|monster|panzer|san francisco california;http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1
168;G.I. Joe: Retaliation ;452;192;451;435;122;2013;Action|Adventure|Sci-Fi|Thriller;5.8;351;PG-13;English;USA;general|gi joe|martial arts|ninja|president;http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1
169;Sahara ;453;285;206;202;124;2005;Action|Adventure|Comedy|Thriller;6.0;163;PG-13;English;UK;beach|civil war|desert|dictator|ship;http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1
170;Final Fantasy: The Spirits Within ;456;108;454;455;106;2001;Action|Adventure|Animation|Fantasy|Romance|Sci-Fi;6.4;166;PG-13;English;USA;general|military|scientist|soldier|year 2065;http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1
171;Captain America: The First Avenger ;379;87;311;254;124;2011;Action|Adventure|Sci-Fi;6.9;510;PG-13;English;USA;arctic|captain america|scientist|tesseract|war bond;http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1
172;The World Is Not Enough ;320;408;457;458;128;1999;Action|Adventure|Thriller;6.4;197;PG-13;English;UK;british|oil|scientist|terrorist|tycoon;http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1
173;Master and Commander: The Far Side of the World ;462;459;460;461;138;2003;Action|Adventure|Drama|History|War;7.4;244;PG-13;English;USA;1800s|napoleonic wars|pursuit|royal navy|ship;http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1
174;The Twilight Saga: Breaking Dawn - Part 2 ;464;329;238;463;115;2012;Adventure|Drama|Fantasy|Romance;5.5;322;PG-13;English;USA;battle|friend|super strength|vampire|vision;http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1
175;Happy Feet 2 ;359;341;143;136;100;2011;Animation|Comedy|Family|Musical;5.9;156;PG;English;Australia;3d|antarctica|krill|penguin|sequel;http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1
176;The Incredible Hulk ;466;401;465;74;135;2008;Action|Adventure|Sci-Fi;6.8;354;PG-13;English;USA;antidote|cure|hulk|marvel cinematic universe|opening action scene;http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1
177;Miami Vice ;18;467;468;469;60;;Action|Crime|Drama|Mystery|Thriller;7.5;21;TV-14;English;USA;cult tv|detective|drugs|police|undercover;http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1
178;The BFG ;168;470;471;472;117;2016;Adventure|Family|Fantasy;6.8;252;PG;English;UK;cannibal|evil brother|giant|london england|queen;http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1
179;The Revenant ;474;84;12;473;156;2015;Adventure|Drama|Thriller|Western;8.1;556;R;English;USA;bear attack|cauterizing a wound|native american|revenge|survival;http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1
180;Turbo ;477;128;475;476;96;2013;Adventure|Animation|Comedy|Family|Sport;6.5;166;PG;English;USA;accident|freak accident|race|snail|underdog;http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1
181;Rango ;7;4;166;478;107;2011;Adventure|Animation|Comedy|Family|Western;7.2;362;PG;English;USA;chameleon|lizard|sheriff|water|western town;http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1
182;Penguins of Madagascar ;340;146;479;480;92;2014;Adventure|Animation|Comedy|Family;6.7;153;PG;English;USA;little girl|park|spy|statue of liberty|television van;http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1
183;The Bourne Ultimatum ;482;481;371;97;115;2007;Action|Mystery|Thriller;8.1;329;PG-13;English;USA;action hero|cia|dark past|flashback|memory;http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1
184;Kung Fu Panda ;483;240;419;393;92;2008;Action|Adventure|Animation|Comedy|Family;7.6;266;PG;English;USA;kung fu|kung fu master|master|panda|snow leopard;http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1
185;Ant-Man ;485;94;254;484;117;2015;Action|Adventure|Comedy|Sci-Fi;7.4;517;PG-13;English;USA;ant|chinatown san francisco|heist|sabotage|vault;http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1
186;The Hunger Games: Catching Fire ;298;145;297;486;146;2013;Adventure|Sci-Fi|Thriller;7.6;502;PG-13;English;USA;president|snow|television|tour|uprising;http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1
187;The Twilight Saga: Breaking Dawn - Part 2 ;464;329;238;463;115;2012;Adventure|Drama|Fantasy|Romance;5.5;322;PG-13;English;USA;battle|friend|super strength|vampire|vision;http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1
188;Home ;490;487;488;489;94;2015;Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi;6.7;165;PG;English;USA;alien friendship|alien invasion|australia|flying car|mother daughter relationship;http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1
189;War of the Worlds ;168;223;491;492;116;2005;Adventure|Sci-Fi|Thriller;6.5;401;PG-13;English;USA;alien|fight|storm|survival|tripod;http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1
190;Bad Boys II ;115;61;493;494;147;2003;Action|Comedy|Crime|Thriller;6.6;94;R;English;USA;cuba|dea|drugs|money|undercover;http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1
191;Puss in Boots ;310;211;495;496;90;2011;Action|Adventure|Animation|Comedy|Family|Fantasy;6.7;246;PG;English;USA;betrayal|egg|friend|goose|hero;http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1
192;Salt ;498;240;304;497;101;2010;Action|Crime|Mystery|Thriller;6.4;330;PG-13;English;USA;cia|on the run|russian|russian spy|strong female lead;http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1
193;Noah ;501;326;499;500;138;2014;Action|Adventure|Drama;5.8;434;PG-13;English;USA;ark|flood|noah's ark|water|wrath of god;http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1
194;The Adventures of Tintin ;168;502;503;504;107;2011;Action|Adventure|Family|Mystery;7.4;440;PG;English;USA;captain|morocco|ship|tintin|treasure;http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1
195;Harry Potter and the Prisoner of Azkaban ;505;36;190;37;142;2004;Adventure|Family|Fantasy|Mystery;7.8;274;PG;English;UK;magic|muggle|serial killer|traitor|wizard;http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1
196;Australia ;155;347;436;506;165;2008;Adventure|Drama|Romance|War;6.6;245;PG-13;English;Australia;australia|cattle|darwin|drover|japanese;http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1
197;After Earth ;389;61;358;112;100;2013;Action|Adventure|Sci-Fi;4.9;349;PG-13;English;USA;box office flop|father son team|fear|race against time|real life father and son playing father and son;http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1
198;Dinosaur ;510;507;508;509;82;2000;Adventure|Animation|Family|Thriller;6.5;145;PG;English;USA;egg|iguanodon|lemur|meteor|nesting grounds;http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1
199;Harry Potter and the Deathly Hallows: Part II ;513;37;511;512;;2011;Action|Fantasy;7.5;1;;English;UK;;http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1
200;Night at the Museum: Secret of the Tomb ;344;341;342;343;98;2014;Adventure|Comedy|Family|Fantasy;6.2;154;PG;English;USA;museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet;http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1
201;Megamind ;515;23;143;514;95;2010;Action|Animation|Comedy|Family|Sci-Fi;7.3;233;PG;English;USA;battle|city|planet|prison|superhero;http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1
202;Harry Potter and the Sorcerer's Stone ;517;36;330;516;159;2001;Adventure|Family|Fantasy;7.5;258;PG;English;UK;based on novel|birthday|evil wizard|quidditch|wizard;http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1
203;R.I.P.D. ;519;128;121;518;96;2013;Action|Comedy|Fantasy;5.6;208;PG-13;English;USA;drug dealer|gold|partner|police|undead;http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1
204;Godzilla Resurgence ;290;287;288;289;120;2016;Action|Adventure|Drama|Horror|Sci-Fi;8.2;1;;Japanese;Japan;blood|godzilla|monster|sequel;http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1
205;Pirates of the Caribbean: The Curse of the Black Pearl ;7;4;5;6;143;2003;Action|Adventure|Fantasy;8.1;271;PG-13;English;USA;caribbean|curse|governor|pirate|undead;http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1
206;Harry Potter and the Deathly Hallows: Part I ;513;37;502;520;;2010;Fantasy;6.4;4;;English;UK;;http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1
207;The Hunger Games: Mockingjay - Part 1 ;298;145;296;297;123;2014;Adventure|Sci-Fi|Thriller;6.7;403;PG-13;English;USA;based on young adult novel|manipulation|rebellion|symbol|uprising;http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1
208;The Da Vinci Code ;362;132;521;522;174;2006;Mystery|Thriller;6.6;294;PG-13;English;USA;based on supposedly true story|holy grail|mary magdalene|opus dei|secret;http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1
209;Rio 2 ;526;523;524;525;101;2014;Adventure|Animation|Comedy|Family|Musical;6.4;159;G;English;USA;amazon|bird|father in law|jungle|no opening credits;http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1
210;X-Men 2 ;46;104;527;528;134;2003;Action|Adventure|Fantasy|Sci-Fi|Thriller;7.5;289;PG-13;English;Canada;mutant|prison|professor|school|x men;http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1
211;Fast Five ;178;139;140;451;132;2011;Action|Crime|Thriller;7.3;342;PG-13;English;USA;drug lord|drugs|federal agent|heist|police;http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1
212;Sherlock Holmes: A Game of Shadows ;530;32;150;529;129;2011;Action|Adventure|Crime|Mystery|Thriller;7.5;382;PG-13;English;USA;factory|gypsy|investigation|sherlock holmes|train;http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1
213;Clash of the Titans ;466;89;292;531;106;2010;Action|Adventure|Fantasy;5.8;344;PG-13;English;USA;famous line|hand to hand combat|kraken|rape|zeus;http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1
214;Total Recall ;535;532;533;534;113;1990;Action|Sci-Fi;7.5;196;R;English;USA;ambiguous ending|false memory|implanted memory|memory|space colony;http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1
215;The 13th Warrior ;538;504;536;537;102;1999;Action|Adventure|History;6.6;85;R;English;USA;arab|battle|combat|viking|warrior;http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1
216;The Bourne Legacy ;541;374;539;540;135;2012;Action|Adventure|Thriller;6.7;436;PG-13;English;USA;assassin|cia|drone|pill|wolf;http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1
217;Batman & Robin ;544;542;272;543;125;1997;Action;3.7;183;PG-13;English;USA;butler|critically bashed|cure|freeze|gotham;http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1
